INSTITUICAO_ENSINO_ALUNO_2020;NOME;IDADE_ALUNO_2020;ANOS_PM_2020;FASE_TURMA_2020;PONTO_VIRADA_2020;INDE_2020;INDE_CONCEITO_2020;PEDRA_2020;DESTAQUE_IEG_2020;DESTAQUE_IDA_2020;DESTAQUE_IPV_2020;IAA_2020;IEG_2020;IPS_2020;IDA_2020;IPP_2020;IPV_2020;IAN_2020;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVA_1_2022;REC_AVA_2_2022;REC_AVA_3_2022;REC_AVA_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022;IdAluno;Total_Presente;Total_Falta;Total_Justificada;IDADE_ALUNO_2021;IDADE_ALUNO_2022;Sexo
Escola Pública;ALUNO-1078;11;1;1J;Não;7.804168000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.416679999999999;8.0;6.875;10.0;7.083333333333334;7.833333333333333;5.0;2.0;R;Escola Pública;Veterano;Quartzo;4.45;9.0;1.7;8.1;0.0;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.7;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;Q;2019.0;Não;6.511662330532213;642.0;113.0;8.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;7.662464985994397;7.5;5.583333333333334;4.666666666666667;6.5;Sem Nota;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.833336666666667;5.0;Fase 3 (7º e 8º ano);1084;83.0;0.0;166.0;12;13;F
Escola Pública;ALUNO-1084;8;1;0D;Não;8.308336;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;10.0;4.375;9.0;6.875;7.41667;10.0;1.0;F;Escola Pública;Veterano;Ametista;7.954;8.0;9.6;6.9;5.6;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 1 (4o ano);0.0;1.0;J;2019.0;Não;6.464252763285025;648.0;157.0;14.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.50002;8.932367149758454;7.5;5.0;5.333333333333333;4.666666666666667;Sem Nota;3.0;5.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.888886666666667;5.0;Fase 2 (5º e 6º ano);1090;27.0;0.0;4.0;9;10;M
Escola Pública;ALUNO-1085;14;1;3M;Não;6.205209666666667;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;5.5;7.5;3.333333333333333;7.96875;7.375;5.0;4.0;L;Escola Pública;Ingressante;Ágata;6.234;8.8;7.5;7.5;3.9;7.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;5.5;5.0;Nível 5 (1o EM);-1.0;5.0;L;2019.0;Não;6.157779444444444;701.0;44.0;10.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;6.25;7.5;4.955555555555556;5.666666666666667;3.366666666666667;5.833333333333333;4.0;6.25;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Alocado em Fase anterior;Não;Não;5.833336666666667;5.0;Fase 6 (2º EM);1091;55.0;0.0;37.0;15;16;F
Escola Pública;ALUNO-1090;10;2;1N;Não;6.611668;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.00002;4.6;7.5;8.0;7.083333333333333;7.166663333333332;5.0;1.0;M;Escola Pública;Veterano;Ametista;7.179;8.5;8.8;7.5;3.7;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Sim;9.0;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;K;2018.0;Não;5.179630296296297;813.0;187.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;5.481481481481482;7.5;1.0;2.0;0.0;Sem Nota;3.0;5.833333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.999993333333334;5.0;Fase 3 (7º e 8º ano);1096;63.0;2.0;185.0;11;12;F
Rede Decisão/União;ALUNO-1093;16;4;5B;Não;7.297778666666666;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;9.1;7.5;5.333333333333333;8.333333333333332;7.055553333333334;5.0;6.0;A;Rede Decisão;Veterano;Ametista;7.225;7.9;7.2;7.5;5.4;8.0;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.8;10.0;Nível 3 (7o e 8o ano);3.0;7.0;A;2016.0;Não;6.901589607843138;524.0;10.0;4.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;7.370098039215687;7.5;4.733333333333333;3.5;5.5;5.2;4.0;8.28125;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Sim;Não;8.055556666666668;5.0;Fase 8 (Universitários);1099;69.0;0.0;24.0;17;18;F
Escola Pública;ALUNO-1095;7;1;0B;Não;9.116669;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;10.0;7.5;10.0;7.5;8.083335;10.0;1.0;C;Escola Pública;Veterano;Topázio;9.294;10.0;9.2;8.1;8.9;9.2;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.7;10.0;ALFA  (2o e 3o ano);1.0;1.0;C;2019.0;Sim;8.902781333333333;8.0;2.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.666666666666666;7.5;9.916666666666668;10.0;9.833333333333334;Sem Nota;3.0;6.25;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Sem Recomendacao;Não;Não;8.055563333333334;10.0;Fase 1 (4º ano);1101;26.0;0.0;108.0;8;9;F
Escola Pública;ALUNO-1103;13;4;2H;Não;6.394585;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.91668;8.9;4.375;3.5;4.6875;8.583335;5.0;2.0;G;Escola Pública;Veterano;Quartzo;4.0;0.0;2.9;5.6;3.3;6.0;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;5.5;5.0;Nível 4 (9o ano);-2.0;3.0;I;2016.0;Não;6.011790235258207;727.0;103.0;3.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.442630898513252;5.0;3.277777777777777;2.333333333333333;4.833333333333333;2.666666666666667;4.0;6.09375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;6.2916575;5.0;Fase 5 (1º EM);1109;28.0;8.0;312.0;14;15;F
Escola Pública;ALUNO-1105;11;4;1D;Não;7.648752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.50002;9.4;7.5;7.5;7.1875;7.75;5.0;2.0;D;Escola Pública;Veterano;Ágata;6.621;9.5;6.3;6.3;5.5;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;A;2016.0;Não;6.787123434343435;560.0;87.0;9.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.505050505050505;4.375;5.083333333333334;4.5;5.666666666666667;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.88889;5.0;Fase 3 (7º e 8º ano);1111;75.0;0.0;170.0;12;13;F
Escola Pública;ALUNO-1110;10;1;1A;Não;7.852501999999999;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.7;7.5;8.5;8.125;8.0;5.0;2.0;A;Escola Pública;Veterano;Ágata;6.871;9.0;5.4;7.5;5.1;6.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;10.0;Nível 2 (5o e 6o ano);0.0;2.0;D;2019.0;Não;6.605761359666916;625.0;108.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;6.966300131667912;7.5;4.583333333333333;3.333333333333333;5.833333333333333;Sem Nota;3.0;6.458333333333332;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Não;Não;7.499996666666666;5.0;Fase 3 (7º e 8º ano);1116;30.0;0.0;107.0;11;12;F
Rede Decisão/União;ALUNO-1123;15;1;3J;Sim;8.266390000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;8.7;6.875;8.333333333333334;9.166666666666666;9.611113333333332;5.0;4.0;G;Rede Decisão;Ingressante;Ametista;7.634;7.5;8.6;6.3;7.5;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.5;5.0;Nível 6 (2o EM);-2.0;4.0;P;2019.0;Sim;7.815768210526317;198.0;18.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.201754385964913;6.875;7.866666666666666;9.0;7.5;7.099999999999999;4.0;7.8125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;9.25;2.5;Fase 7 (3º EM);1129;5.0;0.0;0.0;16;17;F
Escola Pública;ALUNO-1127;12;2;2B;Sim;7.356669999999999;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;8.2;7.5;6.5;5.0;9.33334;5.0;3.0;A;Rede Decisão;Veterano;Ametista;7.547;9.2;7.8;6.3;5.5;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;7.8;10.0;Nível 3 (7o e 8o ano);0.0;3.0;A;2018.0;Sim;7.628620754385966;261.0;33.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;9.736842105263158;5.0;7.166666666666667;6.333333333333333;7.166666666666667;8.0;4.0;7.8125;Promovido de Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;Não;Não;7.333335;5.0;Fase 4 (9º ano);1134;53.0;1.0;38.0;13;14;M
Rede Decisão/União;ALUNO-1128;14;2;4E;Sim;8.229169833333334;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.16668;5.5;10.0;6.666666666666667;9.375;9.7083425;10.0;4.0;F;Rede Decisão;Veterano;Ametista;7.961;9.2;8.9;5.0;8.1;8.8;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.9;5.0;Nível 5 (1o EM);-1.0;5.0;B;2018.0;Sim;8.28217875925926;64.0;8.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.056712962962962;8.75;8.666666666666666;8.166666666666666;8.166666666666666;9.666666666666666;3.0;6.458333333333334;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase + Bolsa;Sem Recomendacao;Não;Sim;9.4166775;5.0;Fase 6 (2º EM);1136;4.0;0.0;160.0;15;16;F
Escola Pública;ALUNO-1130;11;1;2N;Não;8.788613333333334;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.7;6.875;9.0;8.333333333333334;7.888890000000001;10.0;2.0;N;Rede Decisão;Veterano;Topázio;9.107;10.0;10.0;7.5;9.5;9.8;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.9;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;K;2019.0;Sim;8.815164203703704;10.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;9.907407407407408;6.25;9.111111111111112;9.666666666666666;8.333333333333334;9.333333333333334;4.0;8.28125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase + Bolsa;Não;Não;8.208337499999999;10.0;Fase 3 (7º e 8º ano);1138;37.0;13.0;167.0;12;13;M
Escola Pública;ALUNO-1136;14;1;4E;Não;7.737918833333333;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.58335;7.2;5.0;7.666666666666667;7.8125;7.6250025;10.0;4.0;E;Escola Pública;Veterano;Topázio;8.292;8.8;9.2;7.5;8.2;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Sim;9.1;5.0;Nível 5 (1o EM);-1.0;5.0;B;2019.0;Não;7.367519229847495;372.0;23.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.08333;8.088984204793029;8.125;7.477777777777778;4.833333333333333;8.166666666666666;9.433333333333334;3.0;5.833333333333334;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Sem Recomendacao;Sim;Não;8.2500025;5.0;Fase 6 (2º EM);1144;13.0;3.0;179.0;15;16;F
Escola Pública;ALUNO-1141;13;1;2D;Não;6.9812520000000005;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;7.0;7.5;6.0;7.8125;7.5;5.0;2.0;P;Escola Pública;Veterano;Ametista;6.969;7.4;5.0;7.5;6.9;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 4 (9o ano);-2.0;3.0;D;2019.0;Não;5.604466564270153;774.0;115.0;8.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;4.647331154684096;7.5;6.166666666666667;5.0;7.5;6.0;4.0;5.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Alocado em Fase anterior;Não;Não;4.91667;5.0;Fase 5 (1º EM);1149;39.0;0.0;5.0;14;15;F
Escola Pública;ALUNO-1150;9;2;1H;Não;8.673890666666669;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.8;7.5;9.5;7.916666666666668;7.61111;10.0;1.0;G;Escola Pública;Veterano;Ametista;7.318;8.0;8.8;7.5;5.8;8.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.6;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;G;2018.0;Não;7.181471298245615;436.0;111.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.771929824561404;5.0;6.416666666666666;4.833333333333333;8.0;Sem Nota;2.0;5.9375;Promovido de Fase;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Não;Não;8.25;5.0;Fase 2 (5º e 6º ano);1158;28.0;0.0;76.0;10;11;M
Escola Pública;ALUNO-1156;13;1;3B;Não;8.281250333333332;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.0;7.5;8.666666666666666;7.8125;6.916665;10.0;4.0;A;Escola Pública;Ingressante;Ágata;6.73;8.8;5.3;5.6;6.5;7.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;6.2;10.0;Nível 4 (9o ano);0.0;4.0;B;2019.0;Não;5.562542284489457;778.0;71.0;13.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;6.168615866891729;7.5;5.555555555555556;6.666666666666667;6.833333333333333;3.166666666666667;4.0;7.34375;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Sim;Não;6.166665;5.0;Fase 5 (1º EM);1164;31.0;0.0;211.0;14;15;M
Escola Pública;ALUNO-1159;15;1;3F;Sim;8.552224666666667;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;9.9;6.875;9.333333333333334;8.125;8.944449999999998;5.0;5.0;L;Rede Decisão;Veterano;Ametista;8.014;8.8;8.3;7.5;8.6;8.3;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;8.4;5.0;Nível 6 (2o EM);-1.0;6.0;A;2019.0;Sim;7.875768381520724;177.0;7.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;9.00661079649251;6.875;6.844444444444444;8.5;4.266666666666667;7.766666666666667;4.0;8.125;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;8.944446666666666;5.0;Fase 7 (3º EM);1167;97.0;2.0;143.0;16;17;F
Escola Pública;ALUNO-1161;14;2;3L;Não;6.2183348333333335;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.8;4.375;4.666666666666667;5.625;6.1249975;5.0;3.0;L;Escola Pública;Veterano;Ágata;6.458;7.9;6.1;3.8;6.9;5.8;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 5 (1o EM);-2.0;4.0;L;2018.0;Não;6.775990920062696;562.0;50.0;11.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;7.333072100313479;5.625;6.5;4.666666666666667;6.5;8.333333333333334;4.0;6.71875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase + Bolsa;Sim;Não;7.2083375;5.0;Fase 6 (2º EM);1169;14.0;3.0;98.0;15;16;F
Escola Pública;ALUNO-1165;13;1;2D;Não;8.080002;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;9.9;7.5;9.0;7.5;7.5;5.0;3.0;F;Escola Pública;Veterano;Ametista;7.765;7.9;8.6;7.5;7.2;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 4 (9o ano);-1.0;4.0;B;2019.0;Não;6.926393898268398;516.0;42.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6.66667;6.449675324675325;7.5;6.666666666666667;6.0;5.333333333333333;8.666666666666666;4.0;8.28125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.7916675;5.0;Fase 5 (1º EM);1173;24.0;11.0;143.0;14;15;M
Escola Pública;ALUNO-1167;9;1;1F;Não;7.627502;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.7;6.25;4.5;8.125;8.0;10.0;2.0;G;Escola Pública;Veterano;Ágata;6.294;10.0;6.3;7.5;1.8;6.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.2;10.0;Nível 2 (5o e 6o ano);0.0;2.0;I;2019.0;Não;7.184480244200245;435.0;66.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;8.887667887667888;7.5;3.5;2.0;5.0;Sem Nota;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.555556666666667;10.0;Fase 2 (5º e 6º ano);1175;20.0;1.0;235.0;10;11;M
Escola Pública;ALUNO-1168;11;0;1M;Não;8.043751;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.916679999999999;8.5;7.5;10.0;7.1875;7.916665;5.0;1.0;M;Escola Pública;Veterano;Ametista;8.104;9.5;9.6;7.5;6.9;8.1;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.0;5.0;Nível 3 (7o e 8o ano);-2.0;1.0;M;2020.0;Não;7.180380522045855;438.0;112.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.91668;8.27689594356261;7.5;6.666666666666666;6.833333333333333;6.5;Sem Nota;3.0;5.833333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.333333333333333;5.0;Fase 3 (7º e 8º ano);1176;5.0;0.0;104.0;12;13;F
Escola Pública;ALUNO-1170;9;1;1G;Não;8.178752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;8.3;7.5;9.0;7.1875;7.25;10.0;1.0;E;Escola Pública;Veterano;Quartzo;4.275;9.5;1.3;8.1;0.0;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.2;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;H;2019.0;Não;6.281145375891421;691.0;167.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;6.009891879457097;7.5;4.75;4.333333333333333;5.166666666666667;Sem Nota;2.0;5.625;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Não;Não;6.833325;5.0;Fase 2 (5º e 6º ano);1178;23.0;12.0;7.0;10;11;M
